student_id,age,attendance_percentage,math_score,science_score,english_score,overall_score,final_grade
13254,17,87.4,79.6,65.8,75.5,80.5,c
13255,17,63.3,80.0,68.7,84.1,72.3,c
13256,17,87.9,82.4,80.4,87.7,88.8,b
13257,16,82.2,53.7,63.6,53.1,56.6,d
13258,15,97.3,96.5,90.5,75.3,78.3,c
13259,16,90.8,56.9,48.7,60.1,50.7,e
13260,18,88.6,61.4,50.2,60.8,53.0,e
13261,17,57.0,90.6,92.0,81.4,90.9,b
13262,18,99.3,72.3,73.9,75.6,81.3,c
13263,17,89.8,65.9,50.8,76.4,67.5,d
13264,14,92.1,25.5,47.3,42.3,37.4,f
13265,17,87.6,74.3,84.2,64.1,89.2,b
13266,19,92.7,97.0,94.1,98.8,96.6,a
13267,17,80.4,92.4,100.0,98.4,100.0,a
13268,17,50.7,69.4,54.4,75.6,65.0,d
13269,15,73.2,75.0,99.9,97.1,81.2,c
13270,18,62.4,16.7,39.5,30.9,34.6,f
13271,16,65.6,51.9,38.1,71.2,45.0,e
13272,15,63.8,47.2,52.4,22.9,40.9,e
13273,16,81.6,75.6,86.8,68.9,70.5,c
13274,14,89.4,91.9,78.3,96.0,96.0,a
13275,19,93.5,100.0,66.5,100.0,99.1,a
13276,18,93.7,50.6,49.9,61.3,51.9,e
13277,15,51.0,51.2,50.5,61.7,50.2,e
13278,18,87.7,59.9,57.6,62.5,54.9,e
13279,14,96.5,59.8,87.6,75.5,72.3,c
13280,16,88.7,80.8,83.9,78.9,80.9,c
13281,17,55.8,66.4,65.2,55.6,67.3,d
13282,14,97.9,100.0,100.0,95.9,98.6,a
13283,18,75.1,59.7,70.7,54.2,55.9,d
13284,18,78.7,76.7,47.6,51.6,64.8,d
13285,17,64.1,100.0,100.0,100.0,95.5,a
13286,15,92.3,68.6,68.6,64.2,71.7,c
13287,18,93.9,25.5,55.8,50.4,44.7,e
13288,16,90.8,39.2,52.1,63.8,60.3,d
13289,18,60.4,38.4,18.7,15.2,27.4,f
13290,17,56.4,20.7,39.0,21.3,31.1,f
13291,14,98.8,72.5,87.4,69.2,75.8,c
13292,14,93.6,91.2,95.7,76.0,80.9,c
13293,14,92.8,46.7,29.5,59.0,44.5,e
13294,14,89.0,74.2,56.1,54.4,52.1,e
13295,15,55.3,47.6,47.2,31.3,38.5,f
13296,14,75.7,79.2,69.4,91.8,84.8,c
13297,19,55.8,23.2,13.5,44.8,29.5,f
13298,19,71.1,42.0,35.7,27.6,32.7,f
13299,15,58.1,54.7,60.0,57.3,58.0,d
13300,15,74.0,82.4,78.3,69.3,75.4,c
13301,18,83.6,62.5,40.2,50.4,44.5,e
13302,17,92.1,80.0,86.9,97.2,92.2,b
13303,17,54.0,45.2,74.3,58.1,55.5,d
13304,19,94.6,68.9,79.8,84.5,83.5,c
13305,17,59.5,49.0,64.9,50.5,62.8,d
13306,18,97.2,46.9,43.7,39.2,54.5,e
13307,17,74.1,40.2,53.6,43.0,43.2,e
13308,17,52.8,40.5,45.6,34.0,45.5,e
13309,15,89.5,53.4,57.3,53.9,51.5,e
13310,17,52.4,34.6,52.4,23.0,37.4,f
13311,19,81.4,69.8,60.2,55.2,60.5,d
13312,16,89.8,94.6,89.3,59.2,63.8,d
13313,14,73.1,81.7,98.3,58.4,83.3,c
13314,17,84.1,72.1,76.7,68.2,77.0,c
13315,18,78.6,80.4,82.2,91.2,88.6,b
13316,19,53.5,42.6,49.0,74.5,59.0,d
13317,17,84.7,57.9,57.9,79.1,64.0,d
13318,18,97.6,56.8,41.1,57.9,55.6,d
13319,15,67.1,26.2,37.1,30.2,27.2,f
13320,16,56.3,47.4,37.2,39.1,30.1,f
13321,16,62.8,39.1,35.4,24.2,34.5,f
13322,15,81.8,83.6,80.2,57.5,71.6,c
13323,18,99.2,58.0,61.7,53.3,62.2,d
13324,19,90.6,25.2,36.9,36.9,40.8,e
13325,15,89.1,84.8,84.5,82.0,76.8,c
13326,14,68.0,55.2,41.7,34.5,46.4,e
13327,18,80.5,84.5,100.0,99.0,94.8,b
13328,19,70.2,66.0,87.4,82.4,85.5,b
13329,19,52.9,18.9,58.2,25.6,35.9,f
13330,15,74.6,56.0,49.7,56.9,46.1,e
13331,18,77.4,89.6,79.3,97.6,88.4,b
13332,18,92.4,79.0,82.5,83.9,80.2,c
13333,18,88.2,100.0,100.0,100.0,99.5,a
13334,18,72.7,37.9,39.5,40.5,40.4,e
13335,19,74.9,48.3,73.7,63.2,65.4,d
13336,16,89.6,44.6,63.5,47.6,50.7,e
13337,14,64.5,76.9,50.6,36.7,48.4,e
13338,15,68.0,52.4,49.5,38.7,40.0,e
13339,19,95.2,99.8,97.7,93.4,96.2,a
13340,19,88.0,65.4,66.2,66.0,72.6,c
13341,14,97.2,100.0,81.5,90.2,100.0,a
13342,16,93.9,57.2,63.3,53.5,46.4,e
13343,15,88.1,95.2,100.0,96.3,91.0,b
13344,15,63.1,52.4,43.3,58.5,52.3,e
13345,17,76.0,83.9,70.8,78.8,87.4,b
13346,17,70.8,89.8,75.8,87.3,78.4,c
13347,16,69.5,34.9,33.7,39.0,34.6,f
13348,16,89.0,84.7,75.2,80.2,86.7,b
13349,17,69.4,62.1,60.1,65.4,63.8,d
13350,18,57.4,37.3,57.1,22.5,43.1,e
13351,14,67.4,51.8,51.0,65.5,49.8,e
13352,14,90.4,72.7,82.9,90.7,90.2,b
13353,16,75.4,94.1,100.0,89.9,100.0,a
13354,16,50.6,54.1,58.4,70.5,61.6,d
13355,19,81.2,60.7,44.0,40.6,53.4,e
13356,19,58.7,45.2,25.3,42.9,41.2,e
13357,17,55.4,59.1,41.2,38.9,34.8,f
13358,14,65.2,74.3,63.2,82.8,76.7,c
13359,14,88.5,69.5,65.3,58.2,62.0,d
13360,16,52.5,20.2,61.0,37.6,40.1,e
13361,17,60.4,71.9,80.7,85.1,72.2,c
13362,17,60.1,88.4,96.5,97.3,94.7,b
13363,14,91.1,33.5,60.4,52.1,46.0,e
13364,19,62.5,58.6,68.9,47.0,56.5,d
13365,16,79.0,87.8,88.7,72.7,70.5,c
13366,17,56.3,42.4,32.9,36.8,38.8,f
13367,14,89.6,51.7,56.8,49.1,66.1,d
13368,18,63.0,12.3,17.9,26.7,32.5,f
13369,17,73.1,46.8,54.2,43.0,45.0,e
13370,15,66.6,77.1,94.6,89.8,83.1,c
13371,15,82.9,50.9,39.6,44.1,64.1,d
13372,16,62.9,69.3,74.5,73.9,62.9,d
13373,14,50.0,40.0,31.4,49.1,27.1,f
13374,19,76.3,59.4,68.2,77.5,75.4,c
13375,18,98.7,92.1,92.8,75.8,82.2,c
13376,19,91.5,81.7,92.2,83.7,88.7,b
13377,16,99.6,63.7,71.1,49.5,64.8,d
13378,17,72.2,79.8,59.7,64.7,69.3,d
13379,16,78.4,86.6,85.5,76.6,95.0,b
13380,16,89.9,52.5,53.5,51.4,53.6,e
13381,17,66.9,30.4,37.8,73.9,40.2,e
13382,16,55.6,58.4,52.9,62.2,55.2,d
13383,18,58.4,96.5,100.0,85.5,92.1,b
13384,14,98.1,31.6,50.4,27.0,46.2,e
13385,15,89.5,41.6,43.3,45.3,49.8,e
13386,19,64.4,100.0,94.6,100.0,93.5,b
13387,19,89.0,59.4,73.1,53.6,53.5,e
13388,18,85.2,50.9,42.3,55.2,49.0,e
13389,16,73.5,83.3,60.4,89.4,73.5,c
13390,16,51.1,12.0,18.4,28.2,20.0,f
13391,14,86.4,56.5,53.8,63.8,60.2,d
13392,15,64.5,30.4,42.6,36.2,39.5,f
13393,18,63.6,50.2,65.1,54.7,65.5,d
13394,16,76.3,73.9,86.2,86.3,81.4,c
13395,16,63.3,37.1,34.2,48.6,37.7,f
13396,14,85.8,65.1,54.0,41.6,59.4,d
13397,16,64.6,94.3,81.7,92.9,82.2,c
13398,18,90.3,58.8,45.1,67.2,57.9,d
13399,17,71.9,90.5,93.1,70.0,84.4,c
13400,17,75.8,100.0,100.0,95.2,96.4,a
13401,19,51.8,51.2,39.1,44.9,41.7,e
13402,15,51.0,55.9,77.0,58.9,62.1,d
13403,15,60.6,77.2,96.6,99.5,84.0,c
13404,17,67.4,66.2,70.0,79.0,66.0,d
13405,16,58.8,90.7,55.3,65.1,70.0,d
13406,19,75.1,56.5,33.6,41.2,47.3,e
13407,14,80.1,79.5,71.5,87.5,83.7,c
13408,14,90.2,61.4,46.3,65.4,61.2,d
13409,16,75.7,82.3,68.8,71.0,79.5,c
13410,16,68.4,77.7,76.1,83.0,89.9,b
13411,19,96.2,49.3,53.7,43.7,56.9,d
13412,16,71.8,66.3,78.0,61.4,61.7,d
13413,16,64.0,73.0,53.6,59.8,65.8,d
13414,15,53.8,88.1,84.8,78.7,89.5,b
13415,16,59.2,50.9,52.4,55.7,55.5,d
13416,17,84.6,71.0,61.2,81.7,67.3,d
13417,17,59.9,20.8,26.9,14.2,30.7,f
13418,17,68.2,21.5,37.5,28.1,30.6,f
13419,16,51.4,59.4,23.5,24.6,30.3,f
13420,14,68.9,53.2,53.2,56.6,61.0,d
13421,14,82.4,84.6,79.2,80.3,75.9,c
13422,14,61.0,31.1,40.6,28.3,35.0,f
13423,17,50.2,40.9,37.3,31.3,34.7,f
13424,19,91.7,67.5,51.7,56.0,58.2,d
13425,19,86.1,83.1,83.8,100.0,98.7,a
13426,15,99.6,52.7,38.5,45.2,53.6,e
13427,14,56.8,44.2,46.5,60.7,56.1,d
13428,17,83.9,81.2,95.4,96.1,90.5,b
13429,14,62.9,87.4,79.8,78.4,73.7,c
13430,17,75.1,57.7,67.6,53.2,65.7,d
13431,16,87.3,50.8,54.7,60.2,58.0,d
13432,19,58.4,49.2,35.1,46.7,42.8,e
13433,17,73.3,66.4,27.3,30.7,37.4,f
13434,18,63.5,66.4,69.0,79.2,70.7,c
13435,16,57.7,44.8,53.3,55.3,52.5,e
13436,19,86.1,58.9,61.8,61.6,60.7,d
13437,17,62.9,51.1,39.0,44.5,44.0,e
13438,17,76.5,71.1,57.9,65.2,60.7,d
13439,16,84.6,54.1,68.6,59.1,67.0,d
13440,16,72.2,74.5,57.6,51.2,56.9,d
13441,19,56.7,26.3,16.5,24.3,20.5,f
13442,16,50.6,35.5,43.4,53.5,43.5,e
13443,14,69.1,38.3,58.4,39.5,40.6,e
13444,16,99.5,77.8,58.8,65.3,73.1,c
13445,16,98.6,77.0,85.5,77.5,76.9,c
13446,16,72.4,60.8,63.7,69.3,62.2,d
13447,14,70.8,71.3,47.8,54.7,50.5,e
13448,14,82.3,74.4,68.5,83.2,69.1,d
13449,15,91.6,67.4,57.9,80.8,71.9,c
13450,16,78.9,50.5,41.2,63.6,54.0,e
13451,14,86.2,56.7,38.6,43.4,39.5,f
13452,16,51.2,83.4,98.7,82.4,79.8,c
13453,15,93.9,49.3,51.3,43.3,60.0,d
13454,14,76.9,68.4,69.4,71.5,70.7,c
13455,15,74.6,31.9,41.2,36.6,32.2,f
13456,15,60.8,54.4,53.5,57.2,64.7,d
13457,14,56.8,60.4,38.3,38.5,44.0,e
13458,18,68.4,57.7,69.3,70.7,70.2,c
13459,14,96.0,60.7,41.2,29.1,44.2,e
13460,17,78.0,34.1,53.8,57.3,45.9,e
13461,17,70.6,81.9,94.1,60.5,78.8,c
13462,18,57.0,59.9,37.3,34.5,47.5,e
13463,17,53.1,27.8,26.3,33.3,29.2,f
13464,17,80.3,68.4,86.4,91.9,76.6,c
13465,18,97.9,100.0,100.0,100.0,100.0,a
13466,19,72.4,61.3,67.3,68.1,57.3,d
13467,15,61.8,72.1,58.9,59.8,58.5,d
13468,18,68.8,41.0,61.8,50.2,53.0,e
13469,16,75.5,67.4,74.8,66.9,76.6,c
13470,14,87.7,100.0,91.8,83.5,81.0,c
13471,17,72.7,79.2,76.1,92.2,77.0,c
13472,19,96.3,62.1,54.3,44.2,58.0,d
13473,14,82.0,48.5,45.6,44.4,41.1,e
13474,14,56.0,67.2,61.0,67.7,66.0,d
13475,19,55.7,68.7,68.1,76.9,56.2,d
13476,17,77.6,84.9,91.2,85.1,78.2,c
13477,15,90.1,56.5,59.1,57.0,55.9,d
13478,18,76.7,47.4,68.5,73.8,62.4,d
13479,16,90.2,87.9,80.8,73.5,77.6,c
13480,15,54.0,59.5,27.7,54.9,40.7,e
13481,15,66.4,100.0,100.0,75.3,91.8,b
13482,17,52.4,21.9,26.9,38.5,44.0,e
13483,14,67.8,98.1,97.7,85.4,85.6,b
13484,16,78.4,70.6,61.8,82.0,63.8,d
13485,15,96.3,56.6,46.1,43.8,56.0,d
13486,14,73.0,80.8,94.4,100.0,94.0,b
13487,18,68.8,64.6,81.6,75.0,72.3,c
13488,14,84.0,38.9,45.9,22.2,34.3,f
13489,19,85.9,87.7,100.0,88.8,92.1,b
13490,14,58.6,80.2,52.1,65.1,59.6,d
13491,16,85.0,58.8,65.0,69.3,74.7,c
13492,14,77.0,35.1,33.1,39.1,36.1,f
13493,16,75.5,78.9,94.0,97.3,95.1,a
13494,17,99.1,79.7,95.9,97.0,96.1,a
13495,14,88.6,54.5,51.9,75.0,65.8,d
13496,17,90.7,36.7,54.6,35.1,54.5,e
13497,18,91.1,69.7,70.6,45.6,64.2,d
13498,16,82.4,39.2,42.7,33.2,47.2,e
13499,14,51.3,31.1,42.4,40.5,42.1,e
13500,18,68.4,76.4,87.9,70.9,76.8,c
13501,15,88.3,39.2,28.1,44.8,41.3,e
13502,14,59.0,88.1,94.5,88.9,90.6,b
13503,16,97.9,71.7,57.6,67.6,75.8,c
13504,15,50.4,47.3,31.2,50.8,43.6,e
13505,14,77.9,73.7,84.5,69.7,67.5,d
13506,18,54.2,75.3,78.3,76.9,85.6,b
13507,17,88.0,91.3,76.9,71.5,74.8,c
13508,19,80.8,99.8,85.2,100.0,100.0,a
13509,16,70.2,45.0,30.5,58.8,33.5,f
13510,16,55.1,47.2,50.2,50.3,46.2,e
13511,19,72.6,67.6,66.4,46.9,59.4,d
13512,14,67.5,32.0,52.6,58.0,47.1,e
13513,16,59.4,28.9,38.5,48.7,40.5,e
13514,18,59.2,55.6,69.9,72.5,61.7,d
13515,15,92.4,40.8,56.0,37.8,53.6,e
13516,19,66.4,39.7,20.6,31.8,37.0,f
13517,15,55.0,45.9,43.7,32.2,46.1,e
13518,16,57.9,15.4,15.3,36.4,25.5,f
13519,19,83.1,52.2,36.2,39.5,46.9,e
13520,15,68.5,34.3,26.3,1.8,26.4,f
13521,19,52.8,70.4,81.7,100.0,91.4,b
13522,14,52.7,46.9,41.9,44.5,36.6,f
13523,15,53.0,24.5,24.7,8.8,18.2,f
13524,17,86.9,84.1,74.8,100.0,100.0,a
13525,17,92.5,78.0,95.1,89.3,85.0,b
13526,19,92.3,55.2,61.6,54.8,61.9,d
13527,19,77.3,72.7,86.9,99.6,82.4,c
13528,18,69.6,100.0,96.4,94.8,86.7,b
13529,17,65.9,78.8,71.9,75.2,83.9,c
13530,15,87.3,45.6,68.9,60.2,68.7,d
13531,18,90.4,62.7,72.1,64.4,65.8,d
13532,17,96.9,93.9,100.0,93.9,100.0,a
13533,14,99.2,66.1,89.5,74.7,73.3,c
13534,18,85.2,93.5,82.0,82.2,90.4,b
13535,16,59.6,20.5,34.9,40.9,34.7,f
13536,16,98.1,100.0,85.4,85.1,85.7,b
13537,16,56.1,90.0,100.0,84.3,91.3,b
13538,18,64.0,29.3,33.5,38.0,29.0,f
13539,15,91.6,52.3,57.0,54.6,56.7,d
13540,16,75.8,93.6,99.6,89.5,78.1,c
13541,14,62.2,71.0,86.5,68.7,77.9,c
13542,16,76.2,81.6,74.2,92.6,79.5,c
13543,14,88.5,100.0,99.3,99.5,100.0,a
13544,17,63.7,23.9,34.9,27.7,26.2,f
13545,19,75.0,76.4,62.7,81.3,70.8,c
13546,16,64.4,82.2,82.3,54.2,73.5,c
13547,19,69.9,45.8,51.4,51.3,38.5,f
13548,19,60.6,33.5,40.6,55.5,34.5,f
13549,14,85.4,83.2,80.3,67.8,85.8,b
13550,17,65.7,75.3,70.9,81.0,73.9,c
13551,17,75.3,65.3,76.2,55.7,69.4,d
13552,16,90.2,59.9,74.8,70.3,70.4,c
13553,18,57.1,77.2,100.0,79.5,75.6,c
13554,16,83.1,66.6,44.3,58.6,51.9,e
13555,14,66.5,44.3,45.9,34.9,39.2,f
13556,17,74.4,58.2,69.2,60.9,71.4,c
13557,15,85.8,70.9,46.8,85.9,70.1,c
13558,16,96.2,95.8,99.8,64.1,86.7,b
13559,17,93.0,71.8,71.4,72.3,73.5,c
13560,18,95.0,81.1,92.9,81.8,79.4,c
13561,15,52.5,100.0,89.4,84.6,80.7,c
13562,16,71.0,74.2,64.0,73.0,55.5,d
13563,14,90.1,75.2,71.9,60.8,75.1,c
13564,16,90.6,95.3,82.9,85.7,87.9,b
13565,17,71.0,50.4,74.3,48.2,52.5,e
13566,17,64.3,74.9,82.0,77.4,77.7,c
13567,15,77.4,77.2,88.7,73.6,67.3,d
13568,14,87.3,67.9,59.0,86.6,58.2,d
13569,17,84.6,99.1,97.3,100.0,92.2,b
13570,17,62.5,45.9,54.6,59.8,47.7,e
13571,14,50.0,55.2,48.7,46.3,36.4,f
13572,17,94.3,36.4,25.0,62.4,47.0,e
13573,14,72.3,77.4,72.6,61.0,76.0,c
13574,16,91.6,52.0,69.7,68.9,63.1,d
13575,17,93.6,79.7,94.3,62.3,78.2,c
13576,18,96.9,59.6,72.1,82.5,62.1,d
13577,18,67.6,81.7,64.4,71.1,67.6,d
13578,18,83.0,65.6,70.6,67.6,65.2,d
13579,15,79.8,74.1,87.7,64.2,59.7,d
13580,19,58.2,45.4,50.1,29.4,46.8,e
13581,16,71.8,37.1,40.3,18.5,41.5,e
13582,16,71.5,41.0,45.0,32.7,36.2,f
13583,18,59.5,38.6,58.5,52.1,59.2,d
13584,15,68.7,70.3,77.1,70.4,73.3,c
13585,14,71.8,47.0,50.6,39.5,44.4,e
13586,18,90.0,92.4,64.5,72.4,69.2,d
13587,17,92.9,72.6,61.2,70.1,65.8,d
13588,17,85.9,82.4,100.0,100.0,100.0,a
13589,14,90.3,77.3,73.7,80.8,83.6,c
13590,17,54.9,76.0,77.8,94.2,86.8,b
13591,15,77.9,79.3,76.5,64.8,74.2,c
13592,17,62.9,83.4,65.5,90.7,73.6,c
13593,17,70.9,22.4,43.8,38.7,36.9,f
13594,18,85.2,78.6,70.4,59.9,66.6,d
13595,19,97.3,56.4,73.4,67.2,64.9,d
13596,15,67.8,57.9,78.9,56.6,66.2,d
13597,14,78.9,67.3,84.1,69.0,78.9,c
13598,17,55.4,55.0,73.0,62.8,60.3,d
13599,19,84.1,38.5,20.8,29.2,37.8,f
13600,14,61.9,72.0,60.3,74.7,59.6,d
13601,16,73.5,73.0,68.3,76.6,85.4,b
13602,16,66.3,27.8,44.0,46.7,39.8,f
13603,15,52.5,46.0,51.0,28.5,36.6,f
13604,17,87.0,73.2,64.0,84.4,76.0,c
13605,15,81.0,44.4,32.2,58.1,50.7,e
13606,16,90.9,46.3,37.4,21.8,43.6,e
13607,19,97.3,94.9,100.0,100.0,100.0,a
13608,16,70.5,83.2,95.0,96.5,92.2,b
13609,14,87.8,66.7,64.5,73.2,69.4,d
13610,19,65.5,94.8,95.1,92.0,92.1,b
13611,15,71.6,67.5,64.1,75.4,78.3,c
13612,18,91.8,78.6,70.7,47.1,68.2,d
13613,18,94.9,89.0,84.0,89.2,90.3,b
13614,17,68.8,87.3,97.7,87.9,88.8,b
13615,14,90.1,75.3,67.3,78.2,80.9,c
13616,19,88.3,50.8,56.2,44.4,54.7,e
13617,18,59.3,39.4,44.3,58.8,46.7,e
13618,16,81.3,75.7,75.4,66.8,64.2,d
13619,19,74.8,56.4,47.6,49.5,54.7,e
13620,18,53.1,22.1,7.4,9.8,26.8,f
13621,18,77.4,54.3,69.5,53.9,62.7,d
13622,15,99.0,62.3,54.8,63.2,66.9,d
13623,17,89.0,55.2,49.5,61.9,50.3,e
13624,15,60.0,85.4,93.3,88.8,88.9,b
13625,14,61.1,23.6,3.7,21.8,25.8,f
13626,16,66.0,63.4,51.3,68.3,62.2,d
13627,14,50.9,50.8,67.6,63.1,56.4,d
13628,14,53.7,85.0,95.9,86.4,86.0,b
13629,18,86.0,64.5,43.2,51.7,43.9,e
13630,17,77.3,58.5,46.2,63.1,56.6,d
13631,16,84.8,81.2,100.0,87.1,78.9,c
13632,15,85.8,67.7,78.7,74.8,75.0,c
13633,18,53.7,87.9,88.2,70.9,79.3,c
13634,17,97.3,43.7,44.1,47.0,50.2,e
13635,17,98.5,69.5,55.9,73.6,66.2,d
13636,15,51.7,0.0,30.4,33.6,19.5,f
13637,14,53.4,55.3,61.7,72.3,63.2,d
13638,14,91.0,61.3,69.5,66.4,66.9,d
13639,14,80.4,41.5,43.1,53.8,44.6,e
13640,19,99.6,82.7,100.0,80.3,86.8,b
13641,16,62.3,56.1,42.3,55.8,43.9,e
13642,17,89.8,34.0,40.3,51.5,34.6,f
13643,19,76.2,54.0,43.7,51.8,41.8,e
13644,19,77.8,72.9,68.0,72.0,82.3,c
13645,15,60.4,54.6,58.7,57.1,66.8,d
13646,16,80.3,79.7,67.9,74.8,64.7,d
13647,16,70.5,62.6,67.7,76.9,71.6,c
13648,14,61.0,100.0,95.9,90.5,98.2,a
13649,18,91.9,35.8,53.5,32.0,38.4,f
13650,17,60.7,24.1,32.5,40.6,35.5,f
13651,16,65.0,58.6,94.3,62.9,72.3,c
13652,17,54.3,50.4,56.5,62.7,58.6,d
13653,18,83.8,86.2,84.8,100.0,90.6,b
13654,14,64.2,72.6,84.0,70.4,68.5,d
13655,17,97.9,82.8,85.2,100.0,82.1,c
13656,19,87.1,71.8,89.3,81.4,75.2,c
13657,18,95.1,48.0,26.1,38.6,37.7,f
13658,17,59.8,94.3,60.7,90.1,81.0,c
13659,14,82.0,69.3,41.6,78.6,67.7,d
13660,18,94.0,36.8,27.2,34.0,41.6,e
13661,18,98.1,54.9,41.6,53.6,55.1,d
13662,16,82.5,57.4,60.4,45.3,54.9,e
13663,17,97.4,41.8,54.4,40.4,56.4,d
13664,17,57.4,23.9,21.4,23.4,24.6,f
13665,14,52.0,44.0,30.6,48.0,43.6,e
13666,15,73.3,75.9,94.8,83.1,85.9,b
13667,18,65.9,61.4,74.0,69.8,66.9,d
13668,19,96.3,61.6,53.0,65.9,69.1,d
13669,15,50.8,39.2,23.4,18.5,27.1,f
13670,16,65.9,54.1,58.3,69.8,66.4,d
13671,19,67.5,82.6,96.3,68.6,78.8,c
13672,14,85.6,51.6,37.6,34.3,35.4,f
13673,15,50.1,81.6,82.4,73.3,82.5,c
13674,14,92.5,61.8,50.0,41.8,47.9,e
13675,15,96.7,50.4,51.3,41.7,49.4,e
13676,17,74.2,51.2,49.1,62.1,46.4,e
13677,16,55.4,66.4,59.0,81.4,80.2,c
13678,19,52.5,92.4,79.6,72.4,79.6,c
13679,19,62.9,56.3,88.7,54.1,59.3,d
13680,19,56.7,53.0,44.1,61.5,53.7,e
13681,18,75.1,52.7,65.5,57.8,56.2,d
13682,18,70.5,51.6,65.3,65.9,59.2,d
13683,17,59.6,52.3,43.2,49.1,44.2,e
13684,19,91.7,83.3,77.6,96.8,87.0,b
13685,14,80.0,78.8,92.2,71.2,86.8,b
13686,18,81.3,58.7,62.3,65.7,66.1,d
13687,14,84.2,85.4,93.9,79.5,94.9,b
13688,16,93.2,67.7,57.1,71.1,52.7,e
13689,15,83.7,49.9,39.1,46.4,48.6,e
13690,17,56.6,37.8,42.1,58.3,45.8,e
13691,18,69.2,78.2,93.5,93.1,86.4,b
13692,14,76.1,36.8,26.1,20.1,26.5,f
13693,17,59.3,30.8,9.9,41.8,28.2,f
13694,15,97.0,55.7,74.5,68.7,70.6,c
13695,14,62.6,66.3,100.0,100.0,96.2,a
13696,16,88.6,57.6,63.0,49.2,56.2,d
13697,17,97.6,100.0,91.3,98.0,93.4,b
13698,15,63.7,83.6,81.8,90.2,91.4,b
13699,16,72.8,75.4,57.1,71.6,69.3,d
13700,19,62.4,42.8,21.1,17.3,25.0,f
13701,16,91.1,40.8,61.2,38.5,53.9,e
13702,19,89.8,36.9,39.5,33.2,46.5,e
13703,19,94.7,77.4,99.0,94.3,80.9,c
13704,16,53.1,79.7,70.0,65.1,75.9,c
13705,17,87.0,60.5,71.1,52.7,57.1,d
13706,18,79.0,47.6,52.9,45.1,48.9,e
13707,16,71.2,70.7,39.6,54.4,44.9,e
13708,16,94.5,82.9,63.0,89.9,74.7,c
13709,15,93.4,54.2,62.6,72.1,57.5,d
13710,14,85.0,88.9,89.5,76.8,90.8,b
13711,14,58.6,56.5,52.8,46.0,60.2,d
13712,16,63.0,38.6,26.7,16.3,26.1,f
13713,18,57.8,39.3,56.8,61.9,54.5,e
13714,15,62.8,75.7,69.2,82.9,78.1,c
13715,15,88.7,38.6,58.5,69.7,57.5,d
13716,15,66.7,82.1,57.1,67.1,79.0,c
13717,17,64.1,55.2,36.6,42.1,50.1,e
13718,15,62.4,43.4,66.8,61.2,57.7,d
13719,15,52.5,46.9,59.0,55.6,62.9,d
13720,14,67.0,81.8,88.0,91.9,81.5,c
13721,15,54.7,61.9,63.7,43.2,58.4,d
13722,15,78.1,39.5,63.5,74.7,54.0,e
13723,18,59.2,61.9,71.3,63.0,64.6,d
13724,19,63.6,37.5,39.5,13.6,30.9,f
13725,16,73.9,56.4,36.7,72.1,51.6,e
13726,14,69.1,37.7,58.0,30.2,41.8,e
13727,14,66.1,67.7,80.4,82.6,74.6,c
13728,15,97.8,75.2,100.0,95.3,100.0,a
13729,16,52.9,56.6,62.5,50.1,64.2,d
13730,17,94.0,74.6,62.8,66.8,71.4,c
13731,15,96.4,39.6,51.3,51.6,40.0,e
13732,16,98.4,100.0,100.0,100.0,100.0,a
13733,15,93.1,77.4,41.4,43.5,58.6,d
13734,17,90.5,42.2,41.4,47.6,42.2,e
13735,18,61.8,63.1,77.3,80.3,83.6,c
13736,14,59.0,70.6,70.5,85.0,75.7,c
13737,16,80.1,57.4,46.5,28.5,45.8,e
13738,17,76.8,87.6,66.1,55.5,75.4,c
13739,18,86.0,76.3,100.0,76.3,92.8,b
13740,17,55.9,22.9,23.5,42.0,31.6,f
13741,17,64.3,79.7,73.7,84.2,81.8,c
13742,18,83.6,56.3,34.5,71.8,47.2,e
13743,16,80.6,48.8,60.8,51.2,57.8,d
13744,17,67.4,43.7,26.0,28.6,37.8,f
13745,15,57.4,0.0,28.2,5.1,22.6,f
13746,16,92.9,45.4,58.0,58.0,46.9,e
13747,14,91.6,43.6,50.4,59.8,55.5,d
13748,16,57.3,70.4,87.7,77.7,73.3,c
13749,14,87.5,59.5,72.0,78.0,74.9,c
13750,15,57.1,54.6,65.9,70.6,54.3,e
13751,16,72.6,62.9,65.6,48.4,57.4,d
13752,17,73.3,54.4,45.9,65.5,52.3,e
13753,19,70.1,72.0,61.9,65.5,60.9,d
13754,14,67.1,55.9,57.0,49.3,54.7,e
13755,19,73.4,47.7,37.2,44.0,46.1,e
13756,15,85.6,80.8,75.7,79.8,86.8,b
13757,18,66.6,49.9,40.0,52.9,45.8,e
13758,18,79.0,82.4,80.5,100.0,87.7,b
13759,19,67.9,55.5,34.0,68.1,58.7,d
13760,14,98.6,71.9,82.8,74.6,61.2,d
13761,19,84.2,74.2,52.3,56.4,57.1,d
13762,14,92.6,57.1,73.4,52.0,60.4,d
13763,19,71.6,83.9,85.8,81.2,79.9,c
13764,17,62.8,70.1,70.2,66.2,77.7,c
13765,16,53.9,74.3,89.1,82.7,80.8,c
13766,16,90.9,60.5,76.6,89.8,85.2,b
13767,14,84.9,90.2,100.0,89.2,84.6,c
13768,18,91.1,65.9,63.9,55.0,70.4,c
13769,18,84.0,85.9,61.6,69.7,69.2,d
13770,19,51.9,44.6,64.0,38.7,52.0,e
